String ID,Dev Notes / Context,Character Limit,Text
...Oh... My daring Hunter...,Dialogue,128,哦...我勇敢的獵人...
Every death you suffer...,Dialogue,128,一次次粉身碎骨...
...Every fall you endure...,Dialogue,128,一次次遭受挫折...
...Are merely a whisper in the symphony of existence...,Dialogue,128,只不過是生命值樂章中的低語...
"...In countless worlds, you have walked the same path...",Dialogue,128,你在無數的世界裏走過同樣的路...
"...Yet only here, in this reality...",Dialogue,128,但只有在這裡，在這個現實中...
...Have you reached me...,Dialogue,128,你終於來到了我面前...
...In this moment...,Dialogue,128,在這一刻...
...The fates of all beings and all worlds...,Dialogue,128,所有生靈和世界的命運...
...Lie within thy grasp...,Dialogue,128,取決於你...
...Now speak...,Dialogue,128,說吧...
...Let thy true desire be known...,Dialogue,128,說出你心中真正的欲求...
"For aeons, I have watched, timeless and indifferent.",Dialogue,128,千萬年來，我一直觀察着這一切。
...Speak now...,Dialogue,128,說吧...
...Reveal thy wishes....,Dialogue,128,說出你的願望...
... So be it ...,Dialogue,128,...那就這樣吧...
... thy wish shall be fulfilled ...,Dialogue,128,...你的願望將會實現...
Place Transmitter,Insert,256,放置信號發射器
Place CCTV,Insert,256,放置監控攝像頭
Key to a locked door in the sewer,Keys,96,下水道門鑰匙
The guy who saved me from that strange crystal left me this key. Maybe I should investigate more.,Item description,256,救我脫離那個奇怪水晶的人留下了這把鑰匙。也許我該繼續調查下去。
Move,Player action (moving items around inventory),32,移動
You are encumbered!,Notice to player about weight limit,64,已超重！
My knowledge only allows me to repair armour with a class below 5.,"User Interface, interaction with NPC",256,由於知識所限，我只能修復 5 級以下的護甲。
Christmas Grenade,Grenades,64,聖誕手榴彈
Display Onscreen Controls,Settings Option,64,在屏幕上顯示操控方法
Choose if a popup is displayed that shows helpful controls,Settings option tooltip,128,選擇是否顯示有關操控方法的彈窗
Weather station kit,Item name,128,氣象站套件
Use this item to see the weather while selecting the map,Item description,256,在選擇地圖時，使用此物品可查看天氣
Always show the quickbar,Settings Option,64,始終顯示物品快捷欄
h,PDA,64,h
Post Processing Colour,Main menu,64,色調後處理
Toggle full screen overlay effects. (used for weather),Settings option tooltip,128,切換天氣視覺效果
Upload,Button to upload,12,上傳
Uploading Mod...,Status of Steam Workshop Mod upload,50,正在上傳模組...
Mod name:,Display for the name of the mod Mod Name：Dave's Gun Mod,40,模組名稱:
Stage,We are going through the upload process so this will say stage 8 of 12,40,進度
[VALUE1] of [VALUE2],4 of 12,40,[VALUE1]（共[VALUE2]）
Status:,Status of Steam Workshop Mod upload,40,狀態:
Steam Response:,Status of Steam Workshop Mod upload,40,Steam 響應:
Progress:,Status of Steam Workshop Mod upload,40,進度:
Connecting to Steam...,Status of Steam Workshop Mod upload,40,正在連接至 Steam...
Gathering files...,Status of Steam Workshop Mod upload,40,正在收集檔案...
Making Workshop Page...,Status of Steam Workshop Mod upload,40,正在生成創意工坊頁面...
Uploading...,Status of Steam Workshop Mod upload,40,正在上傳...
Error Happened,Status of Steam Workshop Mod upload,40,發生錯誤
Finished,Status of Steam Workshop Mod upload,40,已完成
Done,Status of Steam Workshop Mod upload,40,確認
Missing 'name' in mod meta file,Steam Workshop error message,160,模組元檔案中缺少 「名稱」
Missing 'description' in mod meta file,Steam Workshop error message,160,模組元檔案中缺少 「描述」
Missing 'version' in mod meta file,Steam Workshop error message,160,模組元檔案中缺少 「版本」
Missing 'author' in mod meta file,Steam Workshop error message,160,模組元檔案中缺少 「作者」
Failed to find mod meta file,Steam Workshop error message,160,無法找到模組元檔案
Error: Folder of mod not found or not readable.,Steam Workshop error message,160,錯誤：未找到或無法讀取模組檔案夾。
"Notice: Steam stopped replying, unable to find status.",Steam Workshop error message,160,注意：Steam 中止響應，無法找回狀態。
Steam returned invalid during upload. Maybe Steam Cloud storage is full or mod/icon is too big?,Steam Workshop error message,160,上傳時 Steam 返回無效。請檢查 Steam 雲存儲是否已滿或模組/圖標過大。
Warning: Problem getting progress from Steam. (may still have uploaded),Steam Workshop error message,160,警告：從 Steam 獲取進度時出現問題（可能已上傳）。
Mod successfully uploaded to Steamworks.,Steam Workshop error message,160,模組已成功上傳至 Steam 工坊。
Close Window,Window Close Buttons,30,關閉窗口
View On Steam,Window Close Buttons,30,在Steam上瀏覽
Resolution Scaling,Main menu,64,解析度縮放
This setting affects the resolution scale of the game. This does not affect the user interface.,Setting description,160,此設定會影響遊戲的解析度比例。但不會影響用戶界面。
Settings - Performance,Main menu,64,設定 - 性能
Loot - Armor,Difficulty Menu,64,搜刮 - 護甲
Class 0-3 drop chance,Difficulty Menu,64,0-3 級護甲掉落
Class 0-3 minimum durability,Difficulty Menu,64,0-3 級護甲最低耐久
Class 0-3 maximum durability,Difficulty Menu,64,0-3 級護甲最大耐久
Class 4 drop chance,Difficulty Menu,64,4 級護甲掉落
Class 4 minimum durability,Difficulty Menu,64,4 級護甲最低耐久
Class 4 maximum durability,Difficulty Menu,64,4 級護甲最大耐久
Class 5 drop chance,Difficulty Menu,64,5 級護甲掉落
Class 5 minimum durability,Difficulty Menu,64,5 級護甲最低耐久
Class 5 maximum durability,Difficulty Menu,64,5 級護甲最大耐久
Class 6 drop chance,Difficulty Menu,64,6 級護甲掉落
Class 6 minimum durability,Difficulty Menu,64,6 級護甲最低耐久
Class 6 maximum durability,Difficulty Menu,64,6 級護甲最大耐久
Save,Difficulty Menu,32,儲存
Difficulty settings saved,Difficulty Menu,64,難度設定已儲存
UI Radiation,Sound Setting,64,輻射 UI
Adjust the volume of the radiation buttons sound,Setting description,64,輻射 UI 音效的音量
Reload Mod Data,Settings Button,64,重新加載模組數據
Mods Pending Reload,Mod screen notice,32,模組等待重新加載
Error in Mod,Mod screen notice,32,模組錯誤
Cannot upload:,Steam Workshop error message,32,無法上傳:
No Internet,Steam Workshop error message,64,無網絡
Steam not active,Steam Workshop error message,64,Steam離線
Steam not logged in,Steam Workshop error message,64,未登錄 Steam
Directory does not exist,Steam Workshop error message (do not translate file name),64,目錄不存在
init.script' is a mandatory file,Steam Workshop error message (do not translate file name),64,init.script 是必需檔案
metadata.ini' is a mandatory file,Steam Workshop error message (do not translate file name or name),64,metadata.ini 是必需檔案
Missing 'name' in metadata.ini,Steam Workshop error message (do not translate file name or name),64,metadata.ini 缺少「名稱」
Missing 'description' in metadata.ini,Steam Workshop error message (do not translate file name or description),64,metadata.ini 缺少 「描述」
Missing 'version' in metadata.ini,Steam Workshop error message (do not translate file name or version),64,metadata.ini 缺少 「版本」
Missing 'author' in metadata.ini,Steam Workshop error message (do not translate file name or author),64,metadata.ini 缺少 「作者」
icon.png' is required in mod folder,Steam Workshop error message (do not translate file name),64,icon.png 必須在模組檔案夾內
Carret N82,Weapons,64,巴雷特 M82
Carret N82 10 round magazine,Weapon Mods,64,巴雷特 M82 10發彈匣
Carret N82 5 round magazine,Weapon Mods,64,巴雷特 M82 5發彈匣
"Clear the way, again",Quest Name,128,捲土重來
"Most of our forces are focusing on Zakov, this has given Orel room to do what he wants in the Makeshift Camp.\nI managed to get my hands on a very special weapon, Hunter. It's yours if you put Orel back in his place.\nAs a reminder, Orel is located in the western part of Makeshift Camp, where the old train station is.\nAfter you complete this job I should be able to sell you ammunition as well, but you will have to wait for the next restock",Quest description,None,我們大多數人手都投入到了扎科夫，這讓Orel有機可乘。他又成了臨時營地的土皇帝。\n我搞到了一把大傢伙，獵人。如果你能挫挫Orel的銳氣，它就是你的了。\n提醒你一下，Orel躲在舊火車站那裏。\n搞定他之後，我會賣彈藥給你，但得等到下一次補貨。
foregrip desert,Weapon Mods,64,沙漠色前握把
foregrip green,Weapon Mods,64,綠色前握把
Pistol .50 BMG,Weapons,64,.50 BMG 手槍
Pistol .50 BMG handguard,Weapon Mods,64,.50 BMG 手槍護木
A new Devil,Quest Name,64,地下魔影
Some Hunters have reported an unique Watcher roaming the underground parking lots of the mall.\n\nFind it and kill it.,Quest description,None,有獵人報告說商場的地下停車場裏遊蕩着一個古怪的觀察者。\n\n擊殺它。
Devil,NPCs,48,惡魔
WA Devil suit,Armor,64,WA 惡魔衣裝
I want peace with everyone,Insert,256,我希望與所有人都和平共處
I want to be rich,Insert,256,我要發財
I want to be immortal,Insert,256,我要永生
Resurrect Igor and Mr Junk,End game player options,64,復活伊戈爾和「垃圾」先生
Mods,Main menu,64,模組
Modding Menu,Main menu,64,模組選單
Performance,Main menu,64,性能
Wolves,Quest kill,64,狼
no item,Popup text,32,無物品
Additional Options,Settings,64,其他
Settings - Additional Options,Settings,64,設定 - 其他
The first step into the wasteland,Map description,128,通往扎科夫的第一步
"An open area of tents, debris, and ruined vehicles",Map description,128,遍佈帳篷、殘骸和廢棄車輛的開闊地帶
